,No.,Time,Source,Destination,Protocol,Length,Info
33,34,17.023177,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
34,35,17.023412,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
35,36,17.023414,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
36,37,17.023837,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
37,38,17.023839,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
38,39,17.051048,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xe98b A isatap
39,40,17.051049,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xe98b A isatap
40,41,17.065089,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xd671 ANY None
41,42,17.065091,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xd671 ANY None
42,43,17.082523,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
43,44,17.082525,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
44,45,17.082532,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
45,46,17.259677,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
46,47,17.259681,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
47,48,17.291302,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
48,49,17.291304,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
49,50,17.439507,***.***.***.***,***.***.***.***,IGMPv3,62,Membership Report / Join group ***.***.***.*** for any sources / Join group ***.***.***.*** for any sources
50,51,17.439511,***.***.***.***,***.***.***.***,IGMPv3,62,Membership Report / Join group ***.***.***.*** for any sources / Join group ***.***.***.*** for any sources
51,52,17.605311,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
52,53,17.605313,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
53,54,17.62096,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
54,55,17.620962,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
55,56,17.768748,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
56,57,17.768752,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
57,58,17.768845,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
58,59,17.768847,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
59,60,17.768897,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
60,61,17.768898,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
61,62,17.802028,***.***.***.***,***.***.***.***,UDP,666,62407  >  3702 Len=624
62,63,17.802031,***.***.***.***,***.***.***.***,UDP,666,62407  >  3702 Len=624
63,64,17.893787,***.***.***.***,***.***.***.***,UDP,666,62407  >  3702 Len=624
64,65,17.893806,***.***.***.***,***.***.***.***,UDP,666,62407  >  3702 Len=624
65,66,18.003223,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
66,67,18.003227,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
67,68,18.439683,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x4163 A wpad
68,69,18.439685,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x4163 A wpad
69,70,18.5184,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
70,71,18.518402,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
71,72,18.51895,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
72,73,18.518951,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
73,74,18.519447,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
74,75,18.519449,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
75,76,18.533966,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x4163 A wpad
76,77,18.533967,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x4163 A wpad
77,78,18.739177,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
78,79,18.739182,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
79,80,18.753496,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
80,81,18.753498,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
81,82,19.267709,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
82,83,19.267713,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<00>
83,84,19.267774,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
84,85,19.267775,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<00>
85,86,19.267814,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
86,87,19.267815,***.***.***.***,***.***.***.***,NBNS,110,Registration NB NONE<20>
87,88,19.487348,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
88,89,19.487351,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
89,90,19.505925,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
90,91,19.505927,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
91,92,19.611827,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
92,93,19.611829,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x21c1 A isatap
93,94,19.81757,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
94,95,19.817574,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
95,96,20.01407,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
96,97,20.02131,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
97,98,20.021313,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
98,99,20.236836,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
99,100,20.236841,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
100,101,20.288357,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
101,102,20.288362,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
102,103,20.30026,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
103,104,20.300262,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
104,105,20.333347,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
105,106,20.333349,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
106,107,20.36304,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
107,108,20.363043,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
108,109,20.568118,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
109,110,20.568123,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
110,111,20.597022,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
111,112,20.597024,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
112,113,20.61457,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
113,114,20.614572,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
114,115,20.767832,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
115,116,20.767835,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
116,117,21.003901,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x971a A www.msftncsi.com
117,118,21.014908,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
118,119,21.315889,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
119,120,21.315892,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
120,121,21.522733,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
121,122,21.522736,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
122,123,21.986935,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x971a A www.msftncsi.com
123,124,22.002752,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
124,125,22.070864,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
125,126,22.070865,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
126,127,22.083833,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
127,128,22.083835,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
128,129,22.083845,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
129,130,22.178388,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
130,131,22.178389,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xab76 A isatap
131,132,22.26831,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
132,133,22.268313,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1e>
133,134,22.468193,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
134,135,22.468197,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
135,136,22.988356,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x971a A www.msftncsi.com
136,137,23.020369,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
137,138,23.020373,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
138,139,23.037166,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
139,140,23.037169,***.***.***.***,***.***.***.***,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
140,141,23.205246,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
141,142,23.205249,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
142,143,23.299822,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
143,144,23.299826,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
144,145,23.362805,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
145,146,23.362807,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
146,147,23.394046,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
147,148,23.394048,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
148,149,23.42444,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
149,150,23.424443,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
150,151,23.59655,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
151,152,23.596552,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
152,153,23.643836,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
153,154,23.643851,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
154,155,23.955875,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
155,156,23.955879,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
156,157,24.002636,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
157,158,24.524042,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
158,159,24.524045,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
159,160,24.710283,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
160,161,24.710284,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
161,162,24.815721,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
162,163,24.815722,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x025f A isatap
163,164,24.987799,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x971a A www.msftncsi.com
164,165,25.019307,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
165,166,25.019311,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
166,167,25.768416,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
167,168,25.768419,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
168,169,26.017957,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
169,170,26.017961,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
170,171,26.300029,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
171,172,26.300031,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
172,173,26.518906,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
173,174,26.51891,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
174,175,27.272103,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
175,176,27.272105,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
176,177,27.381504,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
177,178,27.381506,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
178,179,27.518102,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
179,180,27.518105,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
180,181,27.583212,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
181,182,27.583214,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
182,183,28.004059,***.***.***.***,***.***.***.***,DNS,85,Standard query 0xc4c8 A teredo.ipv6.microsoft.com
183,184,28.334498,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
184,185,28.334501,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
185,186,28.9877,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x971a A www.msftncsi.com
186,187,29.018904,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
187,188,29.018907,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
188,189,29.081527,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
189,190,29.08153,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
190,191,29.305063,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
191,192,29.305067,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
192,193,30.018496,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
193,194,30.018499,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
194,195,31.022224,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
195,196,31.022228,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
196,197,32.019792,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
197,198,32.019795,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
198,199,32.108422,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x96f1 A dns.msftncsi.com
199,200,33.018707,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
200,201,33.018711,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
201,202,33.096681,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x96f1 A dns.msftncsi.com
202,203,33.776948,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
203,204,33.77695,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
204,205,34.097377,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x96f1 A dns.msftncsi.com
205,206,34.522535,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
206,207,34.522539,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
207,208,35.269006,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
208,209,35.26901,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
209,210,36.018662,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
210,211,36.018666,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
211,212,36.106405,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x96f1 A dns.msftncsi.com
212,213,36.771165,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
213,214,36.771167,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
214,215,37.518141,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
215,216,37.518145,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
216,217,38.268346,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
217,218,38.268349,***.***.***.***,***.***.***.***,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
218,219,39.026847,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
219,220,39.026851,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
220,221,39.026927,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
221,222,39.026928,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
222,223,39.02792,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
223,224,39.027922,***.***.***.***,***.***.***.***,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
224,225,40.101392,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x96f1 A dns.msftncsi.com
225,226,41.42621,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
226,227,41.426214,***.***.***.***,***.***.***.***,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
227,228,44.098646,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
228,229,44.098649,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has ***.***.***.***? Tell ***.***.***.***
229,230,44.098659,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,***.***.***.*** is at 0a:00:27:00:00:00
230,231,51.645495,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
231,232,51.645499,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
232,233,52.76206,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6e6e A wpad
233,234,52.762065,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6e6e A wpad
234,235,52.862822,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6e6e A wpad
235,236,52.862824,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0x6e6e A wpad
236,237,53.070883,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
237,238,53.070886,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
238,239,53.826127,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
239,240,53.826131,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
240,241,54.57049,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
241,242,54.570494,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
242,243,54.644295,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
243,244,54.644297,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
244,245,55.326103,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x6cfb A clients2.google.com
245,246,56.318277,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x6cfb A clients2.google.com
246,247,57.3211,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x6cfb A clients2.google.com
247,248,57.643961,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
248,249,57.643965,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
249,250,59.315663,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x6cfb A clients2.google.com
250,251,63.316048,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x6cfb A clients2.google.com
251,252,65.773929,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x09c0 A teredo.ipv6.microsoft.com
252,253,66.76882,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x09c0 A teredo.ipv6.microsoft.com
253,254,67.513871,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
254,255,67.513877,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
255,256,67.612005,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
256,257,67.612007,***.***.***.***,***.***.***.***,LLMNR,64,Standard query 0xea6d A wpad
257,258,67.770106,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x09c0 A teredo.ipv6.microsoft.com
258,259,67.815114,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
259,260,67.815116,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
260,261,68.564974,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
261,262,68.564977,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
262,263,69.315782,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
263,264,69.315785,***.***.***.***,***.***.***.***,NBNS,92,Name query NB WPAD<00>
264,265,69.76799,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x09c0 A teredo.ipv6.microsoft.com
265,266,70.105245,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x69e6 A clients2.google.com
266,267,71.096531,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x69e6 A clients2.google.com
267,268,72.096782,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x69e6 A clients2.google.com
268,269,73.767761,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x09c0 A teredo.ipv6.microsoft.com
269,270,74.096808,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x69e6 A clients2.google.com
270,271,78.097123,***.***.***.***,***.***.***.***,DNS,79,Standard query 0x69e6 A clients2.google.com
271,272,87.085278,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xe6e6 A clients2.google.com
272,273,88.081074,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xe6e6 A clients2.google.com
273,274,89.087557,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xe6e6 A clients2.google.com
274,275,91.083808,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xe6e6 A clients2.google.com
275,276,95.080444,***.***.***.***,***.***.***.***,DNS,79,Standard query 0xe6e6 A clients2.google.com
