"No.","Time","Source","Destination","Protocol","Length","Info"
"54","17.620960","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"55","17.620962","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"56","17.768748","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"57","17.768752","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"58","17.768845","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"59","17.768847","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"60","17.768897","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"61","17.768898","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"62","17.802028","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"63","17.802031","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"64","17.893787","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"65","17.893806","192.168.56.101","239.255.255.250","UDP","666","62407  >  3702 Len=624"
"66","18.003223","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"67","18.003227","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"68","18.439683","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"69","18.439685","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"70","18.518400","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"71","18.518402","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"72","18.518950","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"73","18.518951","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"74","18.519447","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"75","18.519449","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"76","18.533966","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"77","18.533967","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x4163 A wpad"
"78","18.739177","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"79","18.739182","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"80","18.753496","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"81","18.753498","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"82","19.267709","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"83","19.267713","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<00>"
"84","19.267774","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"85","19.267775","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<00>"
"86","19.267814","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"87","19.267815","192.168.56.101","192.168.56.255","NBNS","110","Registration NB NONE<20>"
"88","19.487348","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"89","19.487351","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"90","19.505925","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x21c1 A isatap"
"91","19.505927","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x21c1 A isatap"
"92","19.611827","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x21c1 A isatap"
"93","19.611829","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x21c1 A isatap"
"94","19.817570","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"95","19.817574","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"96","20.014070","192.168.56.101","8.8.8.8","DNS","85","Standard query 0xc4c8 A teredo.ipv6.microsoft.com"
"97","20.021310","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"98","20.021313","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"99","20.236836","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"100","20.236841","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"101","20.288357","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"102","20.288362","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"103","20.300260","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"104","20.300262","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"105","20.333347","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"106","20.333349","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"107","20.363040","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"108","20.363043","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"109","20.568118","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"110","20.568123","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"111","20.597022","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"112","20.597024","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"113","20.614570","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"114","20.614572","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"115","20.767832","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"116","20.767835","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"117","21.003901","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x971a A www.msftncsi.com"
"118","21.014908","192.168.56.101","8.8.8.8","DNS","85","Standard query 0xc4c8 A teredo.ipv6.microsoft.com"
"119","21.315889","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"120","21.315892","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"121","21.522733","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"122","21.522736","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"123","21.986935","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x971a A www.msftncsi.com"
"124","22.002752","192.168.56.101","8.8.8.8","DNS","85","Standard query 0xc4c8 A teredo.ipv6.microsoft.com"
"125","22.070864","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xab76 A isatap"
"126","22.070865","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xab76 A isatap"
"127","22.083833","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"128","22.083835","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"129","22.083845","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"130","22.178388","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xab76 A isatap"
"131","22.178389","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xab76 A isatap"
"132","22.268310","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"133","22.268313","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"134","22.468193","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"135","22.468197","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"136","22.988356","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x971a A www.msftncsi.com"
"137","23.020369","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"138","23.020373","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"139","23.037166","192.168.56.101","192.168.56.255","BROWSER","243","Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
"140","23.037169","192.168.56.101","192.168.56.255","BROWSER","243","Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
"141","23.205246","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"142","23.205249","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"143","23.299822","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"144","23.299826","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"145","23.362805","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"146","23.362807","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"147","23.394046","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"148","23.394048","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"149","23.424440","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"150","23.424443","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"151","23.596550","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"152","23.596552","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"153","23.643836","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"154","23.643851","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"155","23.955875","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"156","23.955879","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"157","24.002636","192.168.56.101","8.8.8.8","DNS","85","Standard query 0xc4c8 A teredo.ipv6.microsoft.com"
"158","24.524042","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"159","24.524045","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"160","24.710283","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x025f A isatap"
"161","24.710284","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x025f A isatap"
"162","24.815721","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x025f A isatap"
"163","24.815722","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x025f A isatap"
"164","24.987799","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x971a A www.msftncsi.com"
"165","25.019307","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"166","25.019311","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"167","25.768416","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"168","25.768419","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"169","26.017957","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"170","26.017961","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"171","26.300029","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"172","26.300031","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"173","26.518906","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"174","26.518910","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"175","27.272103","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"176","27.272105","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"177","27.381504","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"178","27.381506","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"179","27.518102","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"180","27.518105","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"181","27.583212","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"182","27.583214","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"183","28.004059","192.168.56.101","8.8.8.8","DNS","85","Standard query 0xc4c8 A teredo.ipv6.microsoft.com"
"184","28.334498","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"185","28.334501","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"186","28.987700","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x971a A www.msftncsi.com"
"187","29.018904","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"188","29.018907","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"189","29.081527","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"190","29.081530","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"191","29.305063","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"192","29.305067","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"193","30.018496","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"194","30.018499","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"195","31.022224","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"196","31.022228","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"197","32.019792","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"198","32.019795","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"199","32.108422","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x96f1 A dns.msftncsi.com"
"200","33.018707","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"201","33.018711","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"202","33.096681","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x96f1 A dns.msftncsi.com"
"203","33.776948","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"204","33.776950","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"205","34.097377","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x96f1 A dns.msftncsi.com"
"206","34.522535","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"207","34.522539","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"208","35.269006","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"209","35.269010","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"210","36.018662","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"211","36.018666","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"212","36.106405","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x96f1 A dns.msftncsi.com"
"213","36.771165","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"214","36.771167","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"215","37.518141","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"216","37.518145","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"217","38.268346","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"218","38.268349","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"219","39.026847","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"220","39.026851","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"221","39.026927","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"222","39.026928","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"223","39.027920","192.168.56.101","192.168.56.255","BROWSER","247","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"224","39.027922","192.168.56.101","192.168.56.255","BROWSER","247","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"225","40.101392","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x96f1 A dns.msftncsi.com"
"226","41.426210","192.168.56.101","192.168.56.255","BROWSER","243","Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
"227","41.426214","192.168.56.101","192.168.56.255","BROWSER","243","Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
"228","44.098646","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"229","44.098649","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"230","44.098659","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"231","51.645495","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"232","51.645499","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"233","52.762060","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6e6e A wpad"
"234","52.762065","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6e6e A wpad"
"235","52.862822","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6e6e A wpad"
"236","52.862824","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6e6e A wpad"
"237","53.070883","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"238","53.070886","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"239","53.826127","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"240","53.826131","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"241","54.570490","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"242","54.570494","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"243","54.644295","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"244","54.644297","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"245","55.326103","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x6cfb A clients2.google.com"
"246","56.318277","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x6cfb A clients2.google.com"
"247","57.321100","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x6cfb A clients2.google.com"
"248","57.643961","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"249","57.643965","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"250","59.315663","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x6cfb A clients2.google.com"
"251","63.316048","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x6cfb A clients2.google.com"
"252","65.773929","192.168.56.101","8.8.8.8","DNS","85","Standard query 0x09c0 A teredo.ipv6.microsoft.com"
"253","66.768820","192.168.56.101","8.8.8.8","DNS","85","Standard query 0x09c0 A teredo.ipv6.microsoft.com"
"254","67.513871","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xea6d A wpad"
"255","67.513877","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xea6d A wpad"
"256","67.612005","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xea6d A wpad"
"257","67.612007","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xea6d A wpad"
"258","67.770106","192.168.56.101","8.8.8.8","DNS","85","Standard query 0x09c0 A teredo.ipv6.microsoft.com"
"259","67.815114","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"260","67.815116","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"261","68.564974","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"262","68.564977","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"263","69.315782","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"264","69.315785","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"265","69.767990","192.168.56.101","8.8.8.8","DNS","85","Standard query 0x09c0 A teredo.ipv6.microsoft.com"
"266","70.105245","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x69e6 A clients2.google.com"
"267","71.096531","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x69e6 A clients2.google.com"
"268","72.096782","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x69e6 A clients2.google.com"
"269","73.767761","192.168.56.101","8.8.8.8","DNS","85","Standard query 0x09c0 A teredo.ipv6.microsoft.com"
"270","74.096808","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x69e6 A clients2.google.com"
"271","78.097123","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x69e6 A clients2.google.com"
"272","87.085278","192.168.56.101","8.8.8.8","DNS","79","Standard query 0xe6e6 A clients2.google.com"
"273","88.081074","192.168.56.101","8.8.8.8","DNS","79","Standard query 0xe6e6 A clients2.google.com"
"274","89.087557","192.168.56.101","8.8.8.8","DNS","79","Standard query 0xe6e6 A clients2.google.com"
"275","91.083808","192.168.56.101","8.8.8.8","DNS","79","Standard query 0xe6e6 A clients2.google.com"
"276","95.080444","192.168.56.101","8.8.8.8","DNS","79","Standard query 0xe6e6 A clients2.google.com"
